Participant ID,Condition,Event ID,Question Timestamp (s),Answer Timestamp (s),Time Difference (s),Answer Accuracy,Confidence
09_RT,B_L,E17_../audio/B/Blind_P.wav,284.91,286.29,1.38,Correct,7
09_RT,B_L,E18_../audio/B/Cone_D.wav,293.04,295.14,2.10,Correct,7
09_RT,B_L,E19_../audio/B/Duck_C.wav,308.20,311.59,3.39,Correct,7
09_RT,B_L,E20_../audio/B/Flood_P.wav,325.96,329.83,3.87,Correct,7
09_RT,B_L,E21_../audio/B/Cone_F.wav,336.95,340.74,3.79,Correct,7
09_RT,B_L,E22_../audio/B/School_C.wav,349.91,356.47,6.56,Correct,7
09_RT,B_L,E23_../audio/B/Deer_P.wav,363.62,365.05,1.43,Correct,7
09_RT,B_L,E24_../audio/B/Cone_D.wav,375.25,376.29,1.04,Correct,7
09_RT,B_L,E25_../audio/B/Blind_C.wav,393.16,399.44,6.28,Correct,7
09_RT,B_L,E26_../audio/B/Frost_PR.wav,411.60,420.22,8.62,Correct,6
09_RT,B_L,E27_../audio/B/Cone_E.wav,434.68,435.98,1.30,Correct,7
09_RT,C_R,E1_../audio/C/Mark_PR.wav,66.76,77.62,10.86,Correct,7
09_RT,C_R,E2_../audio/C/BendR_PR.wav,114.65,119.72,5.07,Incorrect,4
09_RT,C_R,E3_../audio/C/Cone_C.wav,147.80,149.46,1.66,Correct,7
09_RT,C_R,E4_../audio/C/Toad_PR.wav,175.22,179.15,3.93,Correct,6
09_RT,C_R,E5_../audio/C/Constr_P.wav,206.98,212.51,5.53,Correct,7
09_RT,C_R,E6_../audio/C/Cone_A.wav,238.01,239.72,1.71,Correct,7
09_RT,C_R,E7_../audio/C/ICE_P.wav,262.15,263.69,1.54,Correct,7
09_RT,C_R,E8_../audio/C/Tar_C.wav,292.30,298.05,5.75,Correct,7
09_RT,C_R,E9_../audio/C/Cone_B.wav,323.64,328.11,4.47,Correct,7
09_RT,C_R,E10_../audio/C/BendR_C.wav,352.96,355.68,2.72,Correct,7
09_RT,C_R,E11_../audio/C/Mark_C.wav,385.23,391.65,6.42,Correct,7
09_RT,C_R,E12_../audio/C/Cone_A.wav,415.79,417.54,1.75,Correct,7
09_RT,C_R,E13_../audio/C/Constr_C.wav,439.95,445.11,5.16,Correct,7
09_RT,C_R,E14_../audio/C/Toad_C.wav,474.34,477.24,2.90,Correct,7
09_RT,C_R,E15_../audio/C/Cone_B.wav,502.74,504.26,1.52,Correct,7
09_RT,C_R,E16_../audio/C/Tar_PR.wav,530.48,541.73,11.25,Correct,7
09_RT,C_R,E17_../audio/C/ICE_PR.wav,574.20,578.29,4.09,Correct,7
09_RT,C_R,E18_../audio/C/Cone_C.wav,609.52,611.15,1.63,Correct,6
09_RT,C_R,E19_../audio/C/Mark_P.wav,630.48,635.23,4.75,Correct,7
09_RT,C_R,E20_../audio/C/BendR_P.wav,664.64,668.42,3.78,Correct,7
09_RT,C_R,E21_../audio/C/Cone_C.wav,683.39,687.23,3.84,Correct,5
09_RT,C_R,E22_../audio/C/Toad_P.wav,722.31,723.56,1.25,Correct,7
09_RT,C_R,E23_../audio/C/Constr_PR.wav,755.00,759.80,4.80,Correct,7
09_RT,C_R,E24_../audio/C/Cone_B.wav,778.43,780.82,2.39,Correct,7
09_RT,C_R,E25_../audio/C/ICE_C.wav,806.94,809.55,2.61,Correct,7
09_RT,C_R,E26_../audio/C/Tar_P.wav,835.50,841.41,5.91,Incorrect,6
09_RT,C_R,E27_../audio/C/Cone_A.wav,858.28,860.67,2.39,Correct,7
09_RT,C_L,E1_../audio/C/Duck_P.wav,51.64,53.08,1.44,Correct,7
09_RT,C_L,E2_../audio/C/Flood_P.wav,81.78,84.24,2.46,Correct,7
09_RT,C_L,E3_../audio/C/Cone_E.wav,111.15,112.71,1.56,Correct,7
09_RT,C_L,E4_../audio/C/School_C.wav,132.98,149.34,16.36,Incorrect,1
09_RT,C_L,E5_../audio/C/Deer_PR.wav,177.26,179.43,2.17,Correct,7
09_RT,C_L,E6_../audio/C/Cone_F.wav,196.68,198.20,1.52,Correct,7
09_RT,C_L,E7_../audio/C/Blind_PR.wav,223.87,229.86,5.99,Correct,7
09_RT,C_L,E8_../audio/C/Frost_P.wav,255.97,257.93,1.96,Correct,7
09_RT,C_L,E9_../audio/C/Cone_D.wav,277.75,279.33,1.58,Correct,6
09_RT,C_L,E10_../audio/C/Flood_PR.wav,298.62,305.90,7.28,Correct,7
09_RT,C_L,E11_../audio/C/Duck_PR.wav,336.52,339.38,2.86,Correct,7
09_RT,C_L,E12_../audio/C/Cone_F.wav,359.01,360.99,1.98,Correct,6
09_RT,C_L,E13_../audio/C/Deer_C.wav,384.64,388.01,3.37,Correct,7
09_RT,C_L,E14_../audio/C/School_P.wav,414.66,416.77,2.11,Correct,7
09_RT,C_L,E15_../audio/C/Cone_D.wav,434.47,435.89,1.42,Correct,7
09_RT,C_L,E16_../audio/C/Frost_C.wav,459.42,466.90,7.48,Correct,7
09_RT,C_L,E17_../audio/C/Blind_C.wav,493.14,497.31,4.17,Correct,7
09_RT,C_L,E18_../audio/C/Cone_E.wav,513.64,515.37,1.73,Correct,7
09_RT,C_L,E19_../audio/C/Duck_C.wav,546.56,549.84,3.28,Correct,6
09_RT,C_L,E20_../audio/C/Flood_C.wav,578.96,582.99,4.03,Correct,7
09_RT,C_L,E21_../audio/C/Cone_D.wav,605.44,607.69,2.25,Correct,7
09_RT,C_L,E22_../audio/C/School_PR.wav,634.84,641.19,6.35,Correct,7
09_RT,C_L,E23_../audio/C/Deer_P.wav,663.41,664.65,1.24,Correct,7
09_RT,C_L,E24_../audio/C/Cone_E.wav,681.35,682.79,1.44,Correct,7
09_RT,C_L,E25_../audio/C/Blind_P.wav,708.30,710.35,2.05,Correct,7
09_RT,C_L,E26_../audio/C/Frost_PR.wav,740.61,752.42,11.81,Correct,6
09_RT,C_L,E27_../audio/C/Cone_D.wav,769.44,777.68,8.24,Correct,6
10_OL,C_R,E1_../audio/C/Mark_P.wav,9.18,82.34,73.16,Incorrect,1
10_OL,C_R,E2_../audio/C/BendR_P.wav,113.68,118.45,4.77,Correct,7
10_OL,C_R,E3_../audio/C/Cone_B.wav,143.62,156.30,12.68,Incorrect,2
10_OL,C_R,E4_../audio/C/Toad_C.wav,181.82,191.10,9.28,Correct,1
10_OL,C_R,E5_../audio/C/Constr_P.wav,223.29,227.18,3.89,Incorrect,1
10_OL,C_R,E6_../audio/C/Cone_A.wav,249.93,253.54,3.61,Correct,2
10_OL,C_R,E7_../audio/C/ICE_PR.wav,281.76,290.32,8.56,Incorrect,1
10_OL,C_R,E8_../audio/C/Tar_P.wav,319.89,321.91,2.02,Correct,5
10_OL,C_R,E9_../audio/C/Cone_C.wav,343.36,347.59,4.23,Incorrect,2
10_OL,C_R,E10_../audio/C/BendR_C.wav,367.64,370.11,2.47,Correct,6
10_OL,C_R,E11_../audio/C/Mark_PR.wav,409.65,421.17,11.52,Correct,2
10_OL,C_R,E12_../audio/C/Cone_C.wav,438.67,445.75,7.08,Incorrect,2
10_OL,C_R,E13_../audio/C/Constr_PR.wav,466.88,476.59,9.71,Incorrect,2
10_OL,C_R,E14_../audio/C/Toad_PR.wav,497.72,498.46,0.74,Correct,6
10_OL,C_R,E15_../audio/C/Cone_A.wav,517.60,524.18,6.58,Correct,1
10_OL,C_R,E16_../audio/C/Tar_C.wav,547.40,559.33,11.93,Incorrect,2
10_OL,C_R,E17_../audio/C/ICE_P.wav,583.89,585.83,1.94,Correct,7
10_OL,C_R,E18_../audio/C/Cone_B.wav,610.04,614.49,4.45,Correct,3
10_OL,C_R,E19_../audio/C/Mark_C.wav,679.57,683.78,4.21,Incorrect,1
10_OL,C_R,E20_../audio/C/BendR_PR.wav,710.24,713.50,3.26,Incorrect,3
10_OL,C_R,E21_../audio/C/Cone_C.wav,736.70,742.42,5.72,Correct,2
10_OL,C_R,E22_../audio/C/Toad_P.wav,757.17,758.91,1.74,Incorrect,7
10_OL,C_R,E23_../audio/C/Constr_C.wav,779.08,781.42,2.34,Correct,6
10_OL,C_R,E24_../audio/C/Cone_B.wav,798.11,800.54,2.43,Correct,1
10_OL,C_R,E25_../audio/C/ICE_C.wav,826.58,828.69,2.11,Correct,6
10_OL,C_R,E26_../audio/C/Tar_PR.wav,851.86,853.00,1.14,Correct,6
10_OL,C_R,E27_../audio/C/Cone_A.wav,869.14,871.25,2.11,Correct,6
10_OL,C_L,E1_../audio/C/Duck_P.wav,58.50,61.47,2.97,Correct,6
10_OL,C_L,E2_../audio/C/Flood_C.wav,99.34,103.21,3.87,Correct,6
10_OL,C_L,E3_../audio/C/Cone_F.wav,123.81,132.02,8.21,Incorrect,1
10_OL,C_L,E4_../audio/C/School_P.wav,156.45,161.31,4.86,Correct,3
10_OL,C_L,E5_../audio/C/Deer_C.wav,185.39,190.04,4.65,Correct,6
10_OL,C_L,E6_../audio/C/Cone_D.wav,213.58,214.83,1.25,Correct,6
10_OL,C_L,E7_../audio/C/Blind_PR.wav,230.80,241.24,10.44,Correct,7
10_OL,C_L,E8_../audio/C/Frost_PR.wav,264.91,267.02,2.11,Correct,7
10_OL,C_L,E9_../audio/C/Cone_E.wav,286.68,288.00,1.32,Correct,6
10_OL,C_L,E10_../audio/C/Flood_P.wav,310.39,317.96,7.57,Incorrect,3
10_OL,C_L,E11_../audio/C/Duck_C.wav,345.09,348.53,3.44,Incorrect,4
10_OL,C_L,E12_../audio/C/Cone_D.wav,386.55,390.12,3.57,Correct,1
10_OL,C_L,E13_../audio/C/Deer_P.wav,411.13,413.66,2.53,Correct,6
10_OL,C_L,E14_../audio/C/School_PR.wav,445.71,448.30,2.59,Correct,4
10_OL,C_L,E15_../audio/C/Cone_F.wav,475.89,478.01,2.12,Correct,2
10_OL,C_L,E16_../audio/C/Frost_P.wav,495.39,497.23,1.84,Correct,7
10_OL,C_L,E17_../audio/C/Blind_P.wav,525.52,529.62,4.10,Correct,6
10_OL,C_L,E18_../audio/C/Cone_E.wav,556.26,562.47,6.21,Incorrect,3
10_OL,C_L,E19_../audio/C/Duck_PR.wav,582.31,584.61,2.30,Correct,6
10_OL,C_L,E20_../audio/C/Flood_PR.wav,619.62,625.29,5.67,Correct,2
10_OL,C_L,E21_../audio/C/Cone_F.wav,651.69,656.92,5.23,Incorrect,2
10_OL,C_L,E22_../audio/C/School_C.wav,677.73,682.28,4.55,Correct,6
10_OL,C_L,E23_../audio/C/Deer_PR.wav,707.46,709.36,1.90,Correct,7
10_OL,C_L,E24_../audio/C/Cone_E.wav,720.93,736.14,15.21,Correct,4
10_OL,C_L,E25_../audio/C/Blind_C.wav,768.01,773.26,5.25,Correct,4
10_OL,C_L,E26_../audio/C/Frost_C.wav,796.14,800.77,4.63,Correct,4
10_OL,C_L,E27_../audio/C/Cone_D.wav,818.62,823.72,5.10,Correct,1
10_OL,B_R,E1_../audio/B/Mark_C.wav,48.73,54.70,5.97,Correct,7
10_OL,B_R,E2_../audio/B/BendR_P.wav,63.47,66.35,2.88,Correct,4
10_OL,B_R,E3_../audio/B/Cone_C.wav,77.26,77.80,0.54,Correct,7
10_OL,B_R,E4_../audio/B/Toad_C.wav,102.63,104.53,1.90,Correct,7
10_OL,B_R,E5_../audio/B/Constr_C.wav,114.46,115.85,1.39,Correct,7
10_OL,B_R,E6_../audio/B/Cone_A.wav,123.79,124.85,1.06,Correct,7
10_OL,B_R,E7_../audio/B/ICE_PR.wav,134.80,137.65,2.85,Correct,6
10_OL,B_R,E8_../audio/B/Tar_PR.wav,144.12,147.18,3.06,Incorrect,6
10_OL,B_R,E9_../audio/B/Cone_B.wav,154.60,155.51,0.91,Correct,7
10_OL,B_R,E10_../audio/B/BendR_C.wav,179.74,181.43,1.69,Correct,6
10_OL,B_R,E11_../audio/B/Mark_P.wav,192.85,197.85,5.00,Correct,3
10_OL,B_R,E12_../audio/B/Cone_C.wav,208.30,210.22,1.92,Correct,6
10_OL,B_R,E13_../audio/B/Constr_PR.wav,232.80,235.99,3.19,Correct,3
10_OL,B_R,E14_../audio/B/Toad_P.wav,245.41,247.06,1.65,Correct,6
10_OL,B_R,E15_../audio/B/Cone_A.wav,254.98,255.88,0.90,Correct,6
10_OL,B_R,E16_../audio/B/Tar_C.wav,262.36,265.35,2.99,Correct,6
10_OL,B_R,E17_../audio/B/ICE_P.wav,277.42,282.91,5.49,Incorrect,2
10_OL,B_R,E18_../audio/B/Cone_B.wav,290.41,290.79,0.38,Correct,6
10_OL,B_R,E19_../audio/B/Mark_PR.wav,316.86,320.15,3.29,Correct,7
10_OL,B_R,E20_../audio/B/BendR_PR.wav,329.48,334.91,5.43,Correct,7
10_OL,B_R,E21_../audio/B/Cone_C.wav,341.95,342.56,0.61,Correct,7
10_OL,B_R,E22_../audio/B/Toad_PR.wav,367.37,369.13,1.76,Correct,7
10_OL,B_R,E23_../audio/B/Constr_P.wav,379.50,381.42,1.92,Correct,7
10_OL,B_R,E24_../audio/B/Cone_A.wav,389.93,390.79,0.86,Correct,7
10_OL,B_R,E25_../audio/B/ICE_C.wav,397.64,400.26,2.62,Correct,6
10_OL,B_R,E26_../audio/B/Tar_P.wav,409.78,411.96,2.18,Correct,7
10_OL,B_R,E27_../audio/B/Cone_B.wav,420.19,423.05,2.86,Correct,7
11_RT,B_R,E1_../audio/B/Mark_PR.wav,32.84,39.29,6.45,Correct,6
11_RT,B_R,E2_../audio/B/BendR_PR.wav,69.43,71.83,2.40,Correct,7
11_RT,B_R,E3_../audio/B/Cone_A.wav,77.96,79.41,1.45,Correct,7
11_RT,B_R,E4_../audio/B/Toad_PR.wav,105.60,110.59,4.99,Correct,7
11_RT,B_R,E5_../audio/B/Constr_P.wav,116.74,118.56,1.82,Correct,6
11_RT,B_R,E6_../audio/B/Cone_C.wav,127.42,128.74,1.32,Correct,7
11_RT,B_R,E7_../audio/B/ICE_P.wav,150.68,151.73,1.05,Correct,7
11_RT,B_R,E8_../audio/B/Tar_C.wav,160.14,167.67,7.53,Incorrect,7
11_RT,B_R,E9_../audio/B/Cone_B.wav,173.34,174.74,1.40,Correct,7
11_RT,B_R,E10_../audio/B/BendR_C.wav,195.85,197.41,1.56,Correct,7
11_RT,B_R,E11_../audio/B/Mark_P.wav,205.93,209.87,3.94,Incorrect,1
11_RT,B_R,E12_../audio/B/Cone_C.wav,215.30,216.22,0.92,Correct,7
11_RT,B_R,E13_../audio/B/Constr_PR.wav,223.22,227.16,3.94,Correct,7
11_RT,B_R,E14_../audio/B/Toad_C.wav,234.71,237.13,2.42,Correct,7
11_RT,B_R,E15_../audio/B/Cone_A.wav,244.80,247.09,2.29,Correct,7
11_RT,B_R,E16_../audio/B/Tar_PR.wav,266.10,269.60,3.50,Incorrect,5
11_RT,B_R,E17_../audio/B/ICE_C.wav,274.92,276.57,1.65,Correct,7
11_RT,B_R,E18_../audio/B/Cone_B.wav,283.15,284.61,1.46,Correct,7
11_RT,B_R,E19_../audio/B/Mark_C.wav,305.96,316.47,10.51,Correct,4
11_RT,B_R,E20_../audio/B/BendR_P.wav,334.72,337.08,2.36,Correct,7
11_RT,B_R,E21_../audio/B/Cone_B.wav,342.45,343.28,0.83,Correct,7
11_RT,B_R,E22_../audio/B/Toad_P.wav,348.26,350.75,2.49,Correct,7
11_RT,B_R,E23_../audio/B/Constr_C.wav,355.84,358.14,2.30,Correct,7
11_RT,B_R,E24_../audio/B/Cone_C.wav,365.76,366.82,1.06,Correct,7
11_RT,B_R,E25_../audio/B/ICE_PR.wav,389.15,393.64,4.49,Correct,7
11_RT,B_R,E26_../audio/B/Tar_P.wav,414.62,418.56,3.94,Incorrect,1
11_RT,B_R,E27_../audio/B/Cone_A.wav,424.78,425.57,0.79,Correct,7
11_RT,B_L,E1_../audio/B/Duck_PR.wav,31.29,33.66,2.37,Correct,7
11_RT,B_L,E2_../audio/B/Flood_P.wav,40.13,44.70,4.57,Incorrect,1
11_RT,B_L,E3_../audio/B/Cone_D.wav,50.66,51.67,1.01,Correct,7
11_RT,B_L,E4_../audio/B/School_C.wav,56.39,61.66,5.27,Correct,7
11_RT,B_L,E5_../audio/B/Deer_PR.wav,69.51,71.78,2.27,Correct,7
11_RT,B_L,E6_../audio/B/Cone_E.wav,77.84,78.89,1.05,Correct,7
11_RT,B_L,E7_../audio/B/Blind_PR.wav,85.89,90.59,4.70,Incorrect,1
11_RT,B_L,E8_../audio/B/Frost_P.wav,131.50,133.33,1.83,Incorrect,1
11_RT,B_L,E9_../audio/B/Cone_F.wav,140.64,144.26,3.62,Correct,7
11_RT,B_L,E10_../audio/B/Flood_C.wav,163.16,165.88,2.72,Correct,7
11_RT,B_L,E11_../audio/B/Duck_C.wav,173.94,175.37,1.43,Correct,7
11_RT,B_L,E12_../audio/B/Cone_F.wav,181.28,181.93,0.65,Correct,7
11_RT,B_L,E13_../audio/B/Deer_P.wav,186.74,188.78,2.04,Incorrect,5
11_RT,B_L,E14_../audio/B/School_PR.wav,198.44,201.28,2.84,Correct,7
11_RT,B_L,E15_../audio/B/Cone_E.wav,207.09,207.85,0.76,Correct,7
11_RT,B_L,E16_../audio/B/Frost_PR.wav,230.56,234.68,4.12,Incorrect,7
11_RT,B_L,E17_../audio/B/Blind_P.wav,240.86,243.13,2.27,Correct,7
11_RT,B_L,E18_../audio/B/Cone_D.wav,249.88,250.99,1.11,Correct,7
11_RT,B_L,E19_../audio/B/Duck_P.wav,269.47,271.50,2.03,Correct,7
11_RT,B_L,E20_../audio/B/Flood_PR.wav,279.39,282.68,3.29,Incorrect,1
11_RT,B_L,E21_../audio/B/Cone_F.wav,289.68,291.02,1.34,Correct,7
11_RT,B_L,E22_../audio/B/School_P.wav,296.87,298.65,1.78,Correct,7
11_RT,B_L,E23_../audio/B/Deer_C.wav,306.35,308.55,2.20,Correct,7
11_RT,B_L,E24_../audio/B/Cone_D.wav,314.87,316.01,1.14,Correct,7
11_RT,B_L,E25_../audio/B/Blind_C.wav,321.01,322.86,1.85,Correct,7
11_RT,B_L,E26_../audio/B/Frost_C.wav,329.87,332.96,3.09,Incorrect,1
11_RT,B_L,E27_../audio/B/Cone_E.wav,339.00,340.02,1.02,Correct,7
11_RT,C_R,E1_../audio/C/Mark_P.wav,16.83,21.40,4.57,Incorrect,5
11_RT,C_R,E2_../audio/C/BendR_P.wav,40.62,43.07,2.45,Correct,7
11_RT,C_R,E3_../audio/C/Cone_C.wav,58.38,60.43,2.05,Incorrect,1
11_RT,C_R,E4_../audio/C/Toad_P.wav,75.69,77.11,1.42,Correct,7
11_RT,C_R,E5_../audio/C/Constr_PR.wav,97.19,104.48,7.29,Correct,7
11_RT,C_R,E6_../audio/C/Cone_B.wav,119.45,122.05,2.60,Correct,4
11_RT,C_R,E7_../audio/C/ICE_C.wav,135.96,138.50,2.54,Correct,6
11_RT,C_R,E8_../audio/C/Tar_P.wav,154.78,162.02,7.24,Incorrect,2
11_RT,C_R,E9_../audio/C/Cone_A.wav,176.41,179.59,3.18,Incorrect,2
11_RT,C_R,E10_../audio/C/BendR_PR.wav,195.29,198.26,2.97,Correct,6
11_RT,C_R,E11_../audio/C/Mark_PR.wav,217.81,220.62,2.81,Correct,7
11_RT,C_R,E12_../audio/C/Cone_A.wav,233.99,237.43,3.44,Incorrect,4
11_RT,C_R,E13_../audio/C/Constr_C.wav,252.84,256.15,3.31,Correct,7
11_RT,C_R,E14_../audio/C/Toad_PR.wav,275.10,281.90,6.80,Correct,2
11_RT,C_R,E15_../audio/C/Cone_C.wav,300.43,301.57,1.14,Correct,3
11_RT,C_R,E16_../audio/C/Tar_PR.wav,317.90,321.25,3.35,Incorrect,1
11_RT,C_R,E17_../audio/C/ICE_P.wav,338.58,340.83,2.25,Correct,6
11_RT,C_R,E18_../audio/C/Cone_B.wav,358.34,361.38,3.04,Correct,2
11_RT,C_R,E19_../audio/C/Mark_C.wav,373.33,376.83,3.50,Correct,7
11_RT,C_R,E20_../audio/C/BendR_C.wav,392.51,393.78,1.27,Correct,7
11_RT,C_R,E21_../audio/C/Cone_B.wav,409.42,412.58,3.16,Correct,7
11_RT,C_R,E22_../audio/C/Toad_C.wav,426.83,429.42,2.59,Correct,7
11_RT,C_R,E23_../audio/C/Constr_P.wav,448.71,450.71,2.00,Correct,7
11_RT,C_R,E24_../audio/C/Cone_A.wav,464.21,466.18,1.97,Correct,2
11_RT,C_R,E25_../audio/C/ICE_PR.wav,487.20,490.67,3.47,Incorrect,1
11_RT,C_R,E26_../audio/C/Tar_C.wav,507.86,510.39,2.53,Correct,7
11_RT,C_R,E27_../audio/C/Cone_C.wav,528.34,530.30,1.96,Incorrect,7
11_RT,C_L,E1_../audio/C/Duck_C.wav,20.77,23.37,2.60,Correct,7
11_RT,C_L,E2_../audio/C/Flood_PR.wav,47.09,49.99,2.90,Incorrect,1
11_RT,C_L,E3_../audio/C/Cone_D.wav,65.07,66.61,1.54,Correct,3
11_RT,C_L,E4_../audio/C/School_P.wav,82.48,84.81,2.33,Correct,7
11_RT,C_L,E5_../audio/C/Deer_P.wav,105.88,107.62,1.74,Correct,7
11_RT,C_L,E6_../audio/C/Cone_F.wav,120.92,124.62,3.70,Incorrect,1
11_RT,C_L,E7_../audio/C/Blind_P.wav,141.69,143.38,1.69,Correct,7
11_RT,C_L,E8_../audio/C/Frost_PR.wav,164.51,166.63,2.12,Correct,7
11_RT,C_L,E9_../audio/C/Cone_E.wav,183.51,187.38,3.87,Incorrect,2
11_RT,C_L,E10_../audio/C/Flood_C.wav,200.23,204.14,3.91,Correct,6
11_RT,C_L,E11_../audio/C/Duck_P.wav,222.29,224.41,2.12,Incorrect,5
11_RT,C_L,E12_../audio/C/Cone_D.wav,308.18,313.07,4.89,Incorrect,5
11_RT,C_L,E13_../audio/C/Deer_C.wav,330.31,332.94,2.63,Correct,7
11_RT,C_L,E14_../audio/C/School_PR.wav,356.87,359.86,2.99,Correct,7
11_RT,C_L,E15_../audio/C/Cone_E.wav,373.48,376.43,2.95,Incorrect,3
11_RT,C_L,E16_../audio/C/Frost_C.wav,390.88,393.22,2.34,Incorrect,5
11_RT,C_L,E17_../audio/C/Blind_C.wav,413.83,415.66,1.83,Incorrect,1
11_RT,C_L,E18_../audio/C/Cone_F.wav,431.74,435.78,4.04,Correct,4
11_RT,C_L,E19_../audio/C/Duck_PR.wav,451.70,453.99,2.29,Correct,7
11_RT,C_L,E20_../audio/C/Flood_P.wav,473.78,476.45,2.67,Correct,6
11_RT,C_L,E21_../audio/C/Cone_E.wav,493.55,497.04,3.49,Correct,4
11_RT,C_L,E22_../audio/C/School_C.wav,512.10,513.97,1.87,Correct,6
11_RT,C_L,E23_../audio/C/Deer_PR.wav,535.67,542.82,7.15,Incorrect,4
11_RT,C_L,E24_../audio/C/Cone_F.wav,560.02,563.23,3.21,Correct,3
11_RT,C_L,E25_../audio/C/Blind_PR.wav,579.82,582.70,2.88,Correct,7
11_RT,C_L,E26_../audio/C/Frost_P.wav,600.00,602.92,2.92,Incorrect,6
11_RT,C_L,E27_../audio/C/Cone_D.wav,620.27,622.58,2.31,Incorrect,2
12_OL,C_R,E1_../audio/C/Mark_C.wav,39.81,44.53,4.72,Correct,6
12_OL,C_R,E2_../audio/C/BendR_P.wav,66.17,68.68,2.51,Correct,7
12_OL,C_R,E3_../audio/C/Cone_B.wav,90.12,95.67,5.55,Correct,5
12_OL,C_R,E4_../audio/C/Toad_C.wav,115.23,117.42,2.19,Correct,6
12_OL,C_R,E5_../audio/C/Constr_C.wav,137.75,140.35,2.60,Correct,6
12_OL,C_R,E6_../audio/C/Cone_A.wav,160.42,162.34,1.92,Correct,5
12_OL,C_R,E7_../audio/C/ICE_P.wav,179.34,180.41,1.07,Correct,7
12_OL,C_R,E8_../audio/C/Tar_P.wav,199.80,206.79,6.99,Correct,3
12_OL,C_R,E9_../audio/C/Cone_C.wav,226.76,228.42,1.66,Correct,5
12_OL,C_R,E10_../audio/C/BendR_C.wav,242.27,244.88,2.61,Correct,6
12_OL,C_R,E11_../audio/C/Mark_PR.wav,265.90,271.59,5.69,Correct,6
12_OL,C_R,E12_../audio/C/Cone_A.wav,289.53,291.91,2.38,Correct,7
12_OL,C_R,E13_../audio/C/Constr_PR.wav,306.02,312.47,6.45,Correct,7
12_OL,C_R,E14_../audio/C/Toad_P.wav,332.33,333.85,1.52,Correct,7
12_OL,C_R,E15_../audio/C/Cone_B.wav,352.95,354.14,1.19,Correct,6
12_OL,C_R,E16_../audio/C/Tar_C.wav,368.37,372.32,3.95,Correct,7
12_OL,C_R,E17_../audio/C/ICE_C.wav,412.50,417.81,5.31,Correct,7
12_OL,C_R,E18_../audio/C/Cone_C.wav,453.71,454.98,1.27,Correct,5
12_OL,C_R,E19_../audio/C/Mark_P.wav,467.91,470.82,2.91,Correct,6
12_OL,C_R,E20_../audio/C/BendR_PR.wav,491.17,495.69,4.52,Correct,7
12_OL,C_R,E21_../audio/C/Cone_B.wav,514.77,518.59,3.82,Correct,5
12_OL,C_R,E22_../audio/C/Toad_PR.wav,534.57,539.09,4.52,Correct,7
12_OL,C_R,E23_../audio/C/Constr_P.wav,558.83,561.38,2.55,Correct,7
12_OL,C_R,E24_../audio/C/Cone_A.wav,580.38,585.01,4.63,Incorrect,4
12_OL,C_R,E25_../audio/C/ICE_PR.wav,602.31,606.59,4.28,Correct,6
12_OL,C_R,E26_../audio/C/Tar_PR.wav,627.75,630.30,2.55,Correct,6
12_OL,C_R,E27_../audio/C/Cone_C.wav,646.51,647.75,1.24,Correct,7
12_OL,C_L,E1_../audio/C/Duck_C.wav,43.77,46.08,2.31,Correct,7
12_OL,C_L,E2_../audio/C/Flood_PR.wav,77.87,82.08,4.21,Correct,7
12_OL,C_L,E3_../audio/C/Cone_D.wav,101.76,102.96,1.20,Correct,7
12_OL,C_L,E4_../audio/C/School_C.wav,119.53,123.34,3.81,Correct,7
12_OL,C_L,E5_../audio/C/Deer_P.wav,147.96,150.09,2.13,Correct,7
12_OL,C_L,E6_../audio/C/Cone_E.wav,167.71,169.97,2.26,Incorrect,5
12_OL,C_L,E7_../audio/C/Blind_C.wav,183.26,186.83,3.57,Correct,7
12_OL,C_L,E8_../audio/C/Frost_C.wav,204.09,209.04,4.95,Correct,6
12_OL,C_L,E9_../audio/C/Cone_F.wav,226.58,228.02,1.44,Correct,6
12_OL,C_L,E10_../audio/C/Flood_C.wav,241.90,246.13,4.23,Correct,7
12_OL,C_L,E11_../audio/C/Duck_PR.wav,264.73,266.71,1.98,Correct,4
12_OL,C_L,E12_../audio/C/Cone_F.wav,284.64,285.79,1.15,Correct,7
12_OL,C_L,E13_../audio/C/Deer_PR.wav,304.17,307.04,2.87,Correct,7
12_OL,C_L,E14_../audio/C/School_P.wav,327.27,328.67,1.40,Correct,6
12_OL,C_L,E15_../audio/C/Cone_D.wav,343.88,346.12,2.24,Correct,3
12_OL,C_L,E16_../audio/C/Frost_P.wav,362.53,364.09,1.56,Correct,7
12_OL,C_L,E17_../audio/C/Blind_P.wav,383.95,385.40,1.45,Correct,7
12_OL,C_L,E18_../audio/C/Cone_E.wav,401.71,403.40,1.69,Correct,6
12_OL,C_L,E19_../audio/C/Duck_P.wav,419.21,420.87,1.66,Incorrect,6
12_OL,C_L,E20_../audio/C/Flood_P.wav,547.15,549.03,1.88,Correct,7
12_OL,C_L,E21_../audio/C/Cone_E.wav,564.35,565.67,1.32,Correct,7
12_OL,C_L,E22_../audio/C/School_PR.wav,585.58,589.44,3.86,Correct,4
12_OL,C_L,E23_../audio/C/Deer_C.wav,610.20,613.13,2.93,Correct,7
12_OL,C_L,E24_../audio/C/Cone_D.wav,633.84,636.02,2.18,Correct,7
12_OL,C_L,E25_../audio/C/Blind_PR.wav,649.52,655.45,5.93,Correct,7
